Time [s],Terminal voltage [V],Current [A],Cycle,Step
3301.1550763711684,3.1464548540058233,0.0,0.0,1.0
3301.1771579287233,3.1466766028648863,0.0,0.0,1.0
3301.221321043833,3.1471132505980393,0.0,0.0,1.0
3301.3096472740526,3.147963382140373,0.0,0.0,1.0
3301.397973504272,3.1487704438488837,0.0,0.0,1.0
3301.4862997344917,3.1495544380643077,0.0,0.0,1.0
3301.6629521949303,3.151018452082254,0.0,0.0,1.0
3301.8219394093253,3.1522686839876464,0.0,0.0,1.0
3301.9809266237203,3.1534558807977957,0.0,0.0,1.0
3302.1399138381153,3.15458924400125,0.0,0.0,1.0
3302.4578882669052,3.1567473934202477,0.0,0.0,1.0
3302.775862695695,3.1587458937326662,0.0,0.0,1.0
3303.411811553275,3.1623527664128916,0.0,0.0,1.0
3303.984165525097,3.165230257868597,0.0,0.0,1.0
3304.556519496919,3.167845132979008,0.0,0.0,1.0
3305.128873468741,3.1702521756780575,0.0,0.0,1.0
3305.701227440563,3.1724914489832123,0.0,0.0,1.0
3306.8459353842068,3.176556600305482,0.0,0.0,1.0
3307.9906433278506,3.1802132504270335,0.0,0.0,1.0
3309.4084674646683,3.1843424574226322,0.0,0.0,1.0
3310.684509187804,3.1877217025458258,0.0,0.0,1.0
3311.9605509109397,3.1908418455049135,0.0,0.0,1.0
3313.2365926340754,3.1937371454275016,0.0,0.0,1.0
3314.512634357211,3.1964410603661517,0.0,0.0,1.0
3317.0647178034824,3.201353086988337,0.0,0.0,1.0
3319.6168012497537,3.205744705716694,0.0,0.0,1.0
3322.168884696025,3.209728499928179,0.0,0.0,1.0
3324.7209681422964,3.2133771335934096,0.0,0.0,1.0
3327.273051588568,3.216731599951533,0.0,0.0,1.0
3329.825135034839,3.219840955263403,0.0,0.0,1.0
3332.3772184811105,3.222723834216293,0.0,0.0,1.0
3334.929301927382,3.2254286397797154,0.0,0.0,1.0
3337.481385373653,3.227949625246059,0.0,0.0,1.0
3340.0334688199246,3.2303165918638816,0.0,0.0,1.0
3342.585552266196,3.232537584060168,0.0,0.0,1.0
3345.1376357124673,3.2346310552515556,0.0,0.0,1.0
